"ISO3","Year","Arrangement.Number","Country.Name","MONA.Code","Arrangement.Type","Approval.date","Initial.End.Date","Initial.End.Year","Revised.End.Date","Duration.Of.Annual.Arrangement.From","Duration.Of.Annual.Arrangement.To","Board.Action.Date","Program.Type","Review.Type","Review.Status","Key.Code","Economic.Code","Economic.Descriptor","Description","Description.Code","Test.Date","PC.Status","Comments","Sort","EsOrder","NewTestDate","Added.At","Assessed.At","Unique.ID","Parent.ID","XDebtGNI","DebtServGNI","ResXDebt","FuelExportPct","MineralExportPct","Rohstoffabhängigkeit","unsc","unsc_t1","unsc3"
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Fully migrate one district in Kigali from Land Lease Fee to Fixed Asset Tax.",6,"12/31/2015","SB","Macroeconomic rationale: To enhance revenue mobilization. At R3, Property tax legislation will apply countrywide immediately.",3,6,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare study on new tax regime for agriculture.",7,"12/31/2015","SB","Introduced at R3.",3,7,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for agriculture.",8,"06/30/2016","SB","This replaces original benchmark of end-December 2015 test date.",3,8,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Implement plan for better enforcement of tax payer compliance.",1,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization.",3,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Review the block grant formula on the basis of the Local Government Revenue Potential Study.",2,"06/30/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance collection of districts own revenues. At R1, test date revised from end-June 2014 to end-September 2014.",3,2,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Review the block grant formula on the basis of the Local Government Revenue Potential Study.",2,"09/30/2014","M","At R1, new test date specified. At R2, met.",3,2,"30-Sep-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise exemption and zero-rating schedules under the VAT-code.",1,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization.",2,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise legislation on the taxation of property.",2,"12/31/2014","MOD-SB","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization. At R2, replaced with 2 measures (""revise law on Dencentralized Local Government.."" and ""Fully migrate one district in Kigali..."")",2,2,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for agriculture.",3,"12/31/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization. At R2, new test date of end-December 2015.",2,3,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for agriculture.",3,"12/31/2015","SB","At R2, new test date.",2,3,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for mining.",4,"12/31/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization. At R2, new test date of end-January 2015 specified.",2,4,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for mining.",4,"01/31/2015","SB","At R2, new test date.",2,4,"31-Jan-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise law on Decentralized Local government taxes to enable the migration from Land Lease Fees to Fixed Asset Tax.",5,"06/30/2015","SB","Macreconomic rationale: To enhance revenue mobilization.",2,5,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Fully migrate one district in Kigali from Land Lease Fee to Fixed Asset Tax.",6,"12/31/2015","SB","Macroeconomic rationale: To enhance revenue mobilization",2,6,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Implement plan for better enforcement of tax payer compliance.",1,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization.",2,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"8-Dec-14","P1","R2","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Review the block grant formula on the basis of the Local Government Revenue Potential Study.",2,"06/30/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance collection of districts own revenues. At R1, test date revised from end-June 2014 to end-September 2014.",2,2,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Issue Treasury bills with maturities of six months and longer as a monetary policy instrument to absorb longer-term liquidity.",3,"12/31/2013","M","Introduced at R0. Macroeconomic rationale: to develop money market instruments. At R1, met.",3,3,"31-Dec-13",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Start publishing money market rates (interbank, repo, and T-bill) for different maturities bi-weekly.",4,"12/31/2013","M","Introduced at R0. Macroeconomic rationale: to develop money market instruments. At R1, met.",3,4,"31-Dec-13",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Start publishing quarterly inflation reports.",5,"03/31/2014","M","Introduced at R0. Macroeconomic rationale: to improve transparency of monetary policy. At R1, met.",3,5,"31-Mar-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Start issuing government bonds with maturities of 7 and 10 years.",6,"06/30/2015","SB","Introduced at R2. Macroeconomic rationale: To develop money market instruments.",3,6,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Design a deposit guarantee scheme.",1,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to increase confidence in banking system.",3,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"29-May-15","P1","R3","BLANK","SB",29,"10. Economic statistics (excluding fiscal and central bank transparency and similar measures)","NBR to gather high frequency data and undertake economic sentiment surveys.",1,"12/31/2013","M","Introduced at R0. Macroeconomic rationale: to improve quality and timeliness of economic data. At R1, met.",3,1,"31-Dec-13",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20,"1. General government","Submit revised National Investment Policy (NIP) to Cabinet.",1,"06/30/2016","SB","Introduced at R4. Macroeconomic rationale: To enable private sector involvement in PPPs.",4,1,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"11-Jun-18","P1","R9","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Establish an electronic interbank trading platform intended to improve banks’ counterparty visibility and price formation in the market.",7,"12/01/2018","SB","Introduced at R8 for R10.",9,7,"1-Dec-18",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"11-Jun-18","P1","R9","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Introduce Government bond reopening mechanisms with objective to develop benchmark bonds and promote depth and liquidity in the government bond market.",8,"06/30/2018","M","Introduced at R8 for R9.",9,8,"30-Jun-18",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"11-Jun-18","P1","R9","BLANK","SB",29,"10. Economic statistics (excluding fiscal and central bank transparency and similar measures)","NBR to gather high frequency data and undertake economic sentiment surveys.",1,"12/31/2013","M","Introduced at R0. Macroeconomic rationale: to improve quality and timeliness of economic data. At R1, met.",9,1,"31-Dec-13",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"28-Nov-18","P1","R10","L","SB",20,"1. General government","Submit revised National Investment Policy (NIP) to Cabinet.",1,"06/30/2016","NM","Introduced at R4. Macroeconomic rationale: To enable private sector involvement in PPPs. Not met at R6 for PSI (R1 for SCF).",10,1,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"28-Nov-18","P1","R10","L","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise exemption and zero-rating schedules under the VAT-code.",1,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization.",10,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for mining.",4,"01/31/2015","MOD-DATE","At R2, new test date. At R3, not met. Date changed to end September 2015 as  part of the proposed Income Tax Law.",4,4,"31-Jan-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for mining.",4,"09/30/2015","M","At R4, met.",4,4,"30-Sep-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise law on Decentralized Local government taxes to enable the migration from Land Lease Fees to Fixed Asset Tax.",5,"06/30/2015","M","Macreconomic rationale: To enhance revenue mobilization. At R3, the rationale is now to raise the property tax rate to 0.2 percent.",4,5,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Fully migrate one district in Kigali from Land Lease Fee to Fixed Asset Tax.",6,"12/31/2015","SB","Macroeconomic rationale: To enhance revenue mobilization. At R3, Property tax legislation will apply countrywide immediately.",4,6,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare study on new tax regime for agriculture.",7,"12/31/2015","MOD-DATE","Introduced at R3. At R4, new test date specified.",4,7,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare study on new tax regime for agriculture.",7,"03/31/2016","SB","At R4, new test date.",4,7,"31-Mar-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for agriculture.",8,"06/30/2016","SB","This replaces original benchmark of end-December 2015 test date.",4,8,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Submit revised Law on Tax Procedures to Cabinet.",9,"06/30/2016","SB","Introduced at R4. Macroeconomic rationale: To enhance revenue mobilization.",4,9,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Share draft study on new tax regime for agriculture.",10,"11/30/2016","SB","Introduced at R4. Macroeconomic rationale: To enhance revenue mobilization.",4,10,"30-Nov-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Implement plan for better enforcement of tax payer compliance.",1,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization.",4,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Review the block grant formula on the basis of the Local Government Revenue Potential Study.",2,"06/30/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance collection of districts own revenues. At R1, test date revised from end-June 2014 to end-September 2014.",4,2,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Review the block grant formula on the basis of the Local Government Revenue Potential Study.",2,"09/30/2014","M","At R1, new test date specified. At R2, met.",4,2,"30-Sep-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.6,"1.6. Expenditure auditing, accounting, and financial controls","Pilot the extension of IFMIS to 20 development projects.",1,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to strengthen budget execution and controls.",4,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.6,"1.6. Expenditure auditing, accounting, and financial controls","Share IPSAS roadmap which includes government accounting policy for fixed assets is developed and implemented.",2,"06/30/2016","SB","Introduced at R4. Macroeconomic rationale: To improve accountability and help Rwanda attain the EAMU fiscal reporting convergence.",4,2,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.6,"1.6. Expenditure auditing, accounting, and financial controls","Operationalize IFMIS and E-Procurement interface protocols.",3,"12/31/2016","SB","Introduced at R4. Macroeconomic rationale: To improve efficiency, transparency, and controls in public procurement.",4,3,"31-Dec-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","Sub-national entities (416) to produce monthly, quarterly, and annual financial reports using a uniform template.",1,"12/31/2015","SB","Introduced at R0. Macroeconomic rationale: to improve comprehensiveness and transparency of intergovernmental transfers. At R4, ongoing.",4,1,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"05/31/2014","NM","At R2, not met. Report published with delay.",4,2,"31-May-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"12/31/2014","MD","At R3, report published with delay.",4,2,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"06/30/2015","NM","At R4, not met.",4,2,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"03/31/2016","SB","At R4, new test date.",4,2,"31-Mar-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"Quarterly","SB","Introduced at R1. Continuous starting mid-May 2014. Macroeconomic rationale: To improve fiscal transparency",4,2,"27-Jun-26",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","Publish quarterly reports of budget execution against annual fiscal policy objectives, within 60 days of end of each quarter, initially excluding foreign-financed projects.",3,"Continuous","SB","Introduced at R4. Continuous, starting Q4 2015. Macroeconomic rationale: To improve accounting, transparency and accountability.",4,3,"27-Jun-26",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.8,"1.8. Budget preparation (e.g., submission or approval)","Prepare tax expenditure budget covering main tax expenditures.",1,"06/30/2014","M","Annually, starting end-June 2014. Met for R2.",4,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.8,"1.8. Budget preparation (e.g., submission or approval)","Prepare tax expenditure budget covering main tax expenditures.",1,"06/30/2015","SB","Annually starting in June 2014.",4,1,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",20.8,"1.8. Budget preparation (e.g., submission or approval)","Prepare tax expenditure budget covering main tax expenditures.",1,"Other","SB","Introduced at R0. Annually starting end-June 2014. Macroeconomic rationale: to enhance revenue mobilization.",4,1,"27-Jun-26",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,NA,NA,NA,"15-Jan-16","P1","R4","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Prepare plan, based on MCM TA recommendations and NBR assessment, for strengthening monetary and exchange rate operations.",1,"03/31/2014","M","Introduced at R0. Macroeconomic rationale: to strengthen monetary and exchange rate operations and foster greater exchange rate (flexibility). At R1, met.",4,1,"31-Mar-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
