"ISO3","year","unsc","unsc_t1","unsc3"
"MLI",1997,0,0,0
"MLT",1997,0,0,0
"MRT",1997,0,0,0
"MUS",1997,0,0,0
"MEX",1997,0,0,0
"MAR",1997,0,0,0
"MOZ",1997,0,0,0
"NAM",1997,0,0,0
"NPL",1997,0,0,0
"NLD",1997,0,0,0
"NZL",1997,0,0,0
"NIC",1997,0,0,0
"NER",1997,0,0,0
"NGA",1997,0,0,0
"NOR",1997,0,0,0
"OMN",1997,0,0,0
"PAK",1997,0,0,0
"PAN",1997,0,0,0
"PRY",1997,0,0,0
"PER",1997,0,0,0
"PHL",1997,0,0,0
"POL",1997,1,1,1
"PRT",1997,1,0,1
"QAT",1997,0,0,0
"ROU",1997,0,0,0
"RUS",1997,1,1,1
"RWA",1997,0,0,0
"SEN",1997,0,0,0
"SLE",1997,0,0,0
"SGP",1997,0,0,0
"SVN",1997,0,0,0
"ZAF",1997,0,0,0
"ESP",1997,0,0,0
"LKA",1997,0,0,0
"SDN",1997,0,0,0
"SWE",1997,1,0,1
"CHE",1997,0,0,0
"SYR",1997,0,0,0
"THA",1997,0,0,0
"TGO",1997,0,0,0
"TTO",1997,0,0,0
"TUN",1997,0,0,0
"UGA",1997,0,0,0
"UKR",1997,0,0,0
"ARE",1997,0,0,0
"URY",1997,0,0,0
"VNM",1997,0,0,0
"ZMB",1997,0,0,0
"ZWE",1997,0,0,0
"ALB",1998,0,0,0
"DZA",1998,0,0,0
"AGO",1998,0,0,0
"ARG",1998,0,0,0
"AUS",1998,0,0,0
"AUT",1998,0,0,0
"AZE",1998,0,0,0
"BHR",1998,1,0,1
"BGD",1998,0,0,0
"BLR",1998,0,0,0
"BEL",1998,0,0,0
"BEN",1998,0,0,0
"BIH",1998,0,0,0
"BWA",1998,0,0,0
"BRA",1998,1,0,1
"BGR",1998,0,0,0
"BFA",1998,0,0,0
"BDI",1998,0,0,0
"CPV",1998,0,0,0
"CMR",1998,0,0,0
"CAN",1998,0,0,0
"TCD",1998,0,0,0
"CHL",1998,0,1,1
"CHN",1998,1,1,1
"COL",1998,0,0,0
"CRI",1998,1,1,1
"HRV",1998,0,0,0
"CUB",1998,0,0,0
"CZE",1998,0,0,0
"DNK",1998,0,0,0
"DJI",1998,0,0,0
"DOM",1998,0,0,0
"ECU",1998,0,0,0
"GNQ",1998,0,0,0
"EST",1998,0,0,0
"ETH",1998,0,0,0
"FIN",1998,0,0,0
"FRA",1998,1,1,1
"GAB",1998,1,0,1
"DEU",1998,0,0,0
"GHA",1998,0,0,0
"GRC",1998,0,0,0
"GTM",1998,0,0,0
"GIN",1998,0,0,0
"GNB",1998,0,1,1
"GUY",1998,0,0,0
"HND",1998,0,0,0
"HUN",1998,0,0,0
"IND",1998,0,0,0
"IDN",1998,0,0,0
"IRQ",1998,0,0,0
"IRL",1998,0,0,0
"ITA",1998,0,0,0
"JAM",1998,0,0,0
"JPN",1998,1,1,1
"JOR",1998,0,0,0
"KAZ",1998,0,0,0
"KEN",1998,1,1,1
"KWT",1998,0,0,0
"LVA",1998,0,0,0
"LBN",1998,0,0,0
"LBR",1998,0,0,0
"LBY",1998,0,0,0
"LTU",1998,0,0,0
"LUX",1998,0,0,0
"MDG",1998,0,0,0
"MYS",1998,0,0,0
"MLI",1998,0,0,0
"MLT",1998,0,0,0
"MRT",1998,0,0,0
"MUS",1998,0,0,0
"MEX",1998,0,0,0
"MAR",1998,0,0,0
"MOZ",1998,0,0,0
"NAM",1998,0,0,0
"NPL",1998,0,0,0
"NLD",1998,0,0,0
"NZL",1998,0,0,0
"NIC",1998,0,0,0
"NER",1998,0,0,0
"NGA",1998,0,0,0
"NOR",1998,0,0,0
"OMN",1998,0,0,0
"PAK",1998,0,0,0
"PAN",1998,0,0,0
"PRY",1998,0,0,0
"PER",1998,0,0,0
"PHL",1998,0,0,0
"POL",1998,0,1,1
"PRT",1998,1,1,1
"QAT",1998,0,0,0
"ROU",1998,0,0,0
"RUS",1998,1,1,1
"RWA",1998,0,0,0
"SEN",1998,0,0,0
"SLE",1998,0,0,0
"SGP",1998,0,0,0
"SVN",1998,1,0,1
"ZAF",1998,0,0,0
"ESP",1998,0,0,0
"LKA",1998,0,0,0
"SDN",1998,0,0,0
"SWE",1998,1,1,1
"CHE",1998,0,0,0
"SYR",1998,0,0,0
"THA",1998,0,0,0
"TGO",1998,0,0,0
"TTO",1998,0,0,0
"TUN",1998,0,0,0
"UGA",1998,0,0,0
"UKR",1998,0,0,0
"ARE",1998,0,0,0
"URY",1998,0,0,0
"VNM",1998,0,0,0
"ZMB",1998,0,0,0
"ZWE",1998,0,0,0
"ALB",1999,0,0,0
"DZA",1999,0,0,0
"AGO",1999,0,0,0
"ARG",1999,1,0,1
"AUS",1999,0,0,0
"AUT",1999,0,0,0
"AZE",1999,0,0,0
"BHR",1999,1,1,1
"BGD",1999,0,0,0
"BLR",1999,0,0,0
"BEL",1999,0,0,0
"BEN",1999,0,0,0
"BIH",1999,0,0,0
"BWA",1999,0,0,0
"BRA",1999,1,1,1
"BGR",1999,0,0,0
"BFA",1999,0,0,0
"BDI",1999,0,0,0
"CPV",1999,0,0,0
"CMR",1999,0,0,0
"CAN",1999,1,0,1
"TCD",1999,0,0,0
"CHL",1999,0,0,0
"CHN",1999,1,1,1
"COL",1999,0,0,0
"CRI",1999,0,1,1
"HRV",1999,0,0,0
"CUB",1999,0,0,0
"CZE",1999,0,0,0
"DNK",1999,0,0,0
"DJI",1999,0,0,0
"DOM",1999,0,0,0
"ECU",1999,0,0,0
"GNQ",1999,0,0,0
"EST",1999,0,0,0
"ETH",1999,0,0,0
"FIN",1999,0,0,0
"FRA",1999,1,1,1
"GAB",1999,1,1,1
"DEU",1999,0,0,0
"GHA",1999,0,0,0
"GRC",1999,0,0,0
"GTM",1999,0,0,0
"GIN",1999,0,0,0
"GNB",1999,0,0,0
"GUY",1999,0,0,0
"HND",1999,0,0,0
"HUN",1999,0,0,0
"IND",1999,0,0,0
"IDN",1999,0,0,0
"IRQ",1999,0,0,0
"IRL",1999,0,0,0
"ITA",1999,0,0,0
"JAM",1999,0,0,0
"JPN",1999,0,1,1
"JOR",1999,0,0,0
"KAZ",1999,0,0,0
"KEN",1999,0,1,1
"KWT",1999,0,0,0
"LVA",1999,0,0,0
"LBN",1999,0,0,0
"LBR",1999,0,0,0
"LBY",1999,0,0,0
"LTU",1999,0,0,0
"LUX",1999,0,0,0
"MDG",1999,0,0,0
"MYS",1999,1,0,1
"MLI",1999,0,0,0
"MLT",1999,0,0,0
"MRT",1999,0,0,0
"MUS",1999,0,0,0
"MEX",1999,0,0,0
"MAR",1999,0,0,0
"MOZ",1999,0,0,0
"NAM",1999,1,0,1
"NPL",1999,0,0,0
"NLD",1999,1,0,1
"NZL",1999,0,0,0
"NIC",1999,0,0,0
"NER",1999,0,0,0
"NGA",1999,0,0,0
"NOR",1999,0,0,0
"OMN",1999,0,0,0
"PAK",1999,0,0,0
"PAN",1999,0,0,0
"PRY",1999,0,0,0
"PER",1999,0,0,0
"PHL",1999,0,0,0
"POL",1999,0,0,0
"PRT",1999,0,1,1
"QAT",1999,0,0,0
"ROU",1999,0,0,0
"RUS",1999,1,1,1
"RWA",1999,0,0,0
"SEN",1999,0,0,0
"SLE",1999,0,0,0
"SGP",1999,0,0,0
"SVN",1999,1,1,1
"ZAF",1999,0,0,0
"ESP",1999,0,0,0
"LKA",1999,0,0,0
"SDN",1999,0,0,0
"SWE",1999,0,1,1
"CHE",1999,0,0,0
"SYR",1999,0,0,0
"THA",1999,0,0,0
"TGO",1999,0,0,0
"TTO",1999,0,0,0
"TUN",1999,0,0,0
"UGA",1999,0,0,0
"UKR",1999,0,0,0
"ARE",1999,0,0,0
"URY",1999,0,0,0
"VNM",1999,0,0,0
"ZMB",1999,0,0,0
"ZWE",1999,0,0,0
"ALB",2000,0,0,0
"DZA",2000,0,0,0
"AGO",2000,0,0,0
"ARG",2000,1,1,1
"AUS",2000,0,0,0
"AUT",2000,0,0,0
"AZE",2000,0,0,0
"BHR",2000,0,1,1
"BGD",2000,1,0,1
"BLR",2000,0,0,0
"BEL",2000,0,0,0
"BEN",2000,0,0,0
"BIH",2000,0,0,0
"BWA",2000,0,0,0
"BRA",2000,0,1,1
"BGR",2000,0,0,0
"BFA",2000,0,0,0
"BDI",2000,0,0,0
"CPV",2000,0,0,0
"CMR",2000,0,0,0
"CAN",2000,1,1,1
"TCD",2000,0,0,0
"CHL",2000,0,0,0
"CHN",2000,1,1,1
"COL",2000,0,0,0
"CRI",2000,0,0,0
"HRV",2000,0,0,0
"CUB",2000,0,0,0
"CZE",2000,0,0,0
"DNK",2000,0,0,0
"DJI",2000,0,0,0
"DOM",2000,0,0,0
"ECU",2000,0,0,0
"GNQ",2000,0,0,0
"EST",2000,0,0,0
"ETH",2000,0,0,0
"FIN",2000,0,0,0
"FRA",2000,1,1,1
"GAB",2000,0,1,1
"DEU",2000,0,0,0
"GHA",2000,0,0,0
"GRC",2000,0,0,0
"GTM",2000,0,0,0
"GIN",2000,0,0,0
"GNB",2000,0,0,0
"GUY",2000,0,0,0
"HND",2000,0,0,0
"HUN",2000,0,0,0
"IND",2000,0,0,0
"IDN",2000,0,0,0
"IRQ",2000,0,0,0
"IRL",2000,0,0,0
"ITA",2000,0,0,0
"JAM",2000,1,0,1
"JPN",2000,0,0,0
"JOR",2000,0,0,0
"KAZ",2000,0,0,0
"KEN",2000,0,0,0
"KWT",2000,0,0,0
"LVA",2000,0,0,0
"LBN",2000,0,0,0
"LBR",2000,0,0,0
"LBY",2000,0,0,0
"LTU",2000,0,0,0
"LUX",2000,0,0,0
"MDG",2000,0,0,0
"MYS",2000,1,1,1
"MLI",2000,1,0,1
"MLT",2000,0,0,0
"MRT",2000,0,0,0
"MUS",2000,0,0,0
"MEX",2000,0,0,0
"MAR",2000,0,0,0
"MOZ",2000,0,0,0
"NAM",2000,1,1,1
"NPL",2000,0,0,0
"NLD",2000,1,1,1
"NZL",2000,0,0,0
"NIC",2000,0,0,0
"NER",2000,0,0,0
"NGA",2000,0,0,0
"NOR",2000,0,0,0
"OMN",2000,0,0,0
"PAK",2000,0,0,0
"PAN",2000,0,0,0
"PRY",2000,0,0,0
"PER",2000,0,0,0
"PHL",2000,0,0,0
"POL",2000,0,0,0
"PRT",2000,0,0,0
"QAT",2000,0,0,0
"ROU",2000,0,0,0
"RUS",2000,1,1,1
"RWA",2000,0,0,0
"SEN",2000,0,0,0
"SLE",2000,0,0,0
"SGP",2000,0,0,0
"SVN",2000,0,1,1
"ZAF",2000,0,0,0
"ESP",2000,0,0,0
"LKA",2000,0,0,0
"SDN",2000,0,0,0
"SWE",2000,0,0,0
"CHE",2000,0,0,0
"SYR",2000,0,0,0
"THA",2000,0,0,0
"TGO",2000,0,0,0
"TTO",2000,0,0,0
"TUN",2000,1,0,1
"UGA",2000,0,0,0
"UKR",2000,1,0,1
"ARE",2000,0,0,0
"URY",2000,0,0,0
"VNM",2000,0,0,0
"ZMB",2000,0,0,0
"ZWE",2000,0,0,0
"ALB",2001,0,0,0
"DZA",2001,0,0,0
"AGO",2001,0,0,0
"ARG",2001,0,1,1
"AUS",2001,0,0,0
"AUT",2001,0,0,0
"AZE",2001,0,0,0
"BHR",2001,0,0,0
"BGD",2001,1,1,1
"BLR",2001,0,0,0
"BEL",2001,0,0,0
"BEN",2001,0,0,0
"BIH",2001,0,0,0
"BWA",2001,0,0,0
"BRA",2001,0,0,0
"BGR",2001,0,0,0
"BFA",2001,0,0,0
"BDI",2001,0,0,0
"CPV",2001,0,0,0
"CMR",2001,0,0,0
"CAN",2001,0,1,1
"TCD",2001,0,0,0
"CHL",2001,0,0,0
"CHN",2001,1,1,1
"COL",2001,1,0,1
"CRI",2001,0,0,0
"HRV",2001,0,0,0
"CUB",2001,0,0,0
"CZE",2001,0,0,0
"DNK",2001,0,0,0
"DJI",2001,0,0,0
"DOM",2001,0,0,0
"ECU",2001,0,0,0
"GNQ",2001,0,0,0
"EST",2001,0,0,0
"ETH",2001,0,0,0
"FIN",2001,0,0,0
"FRA",2001,1,1,1
"GAB",2001,0,0,0
"DEU",2001,0,0,0
"GHA",2001,0,0,0
"GRC",2001,0,0,0
"GTM",2001,0,0,0
"GIN",2001,0,0,0
"GNB",2001,0,0,0
"GUY",2001,0,0,0
"HND",2001,0,0,0
"HUN",2001,0,0,0
"IND",2001,0,0,0
"IDN",2001,0,0,0
"IRQ",2001,0,0,0
"IRL",2001,1,0,1
"ITA",2001,0,0,0
"JAM",2001,1,1,1
"JPN",2001,0,0,0
"JOR",2001,0,0,0
"KAZ",2001,0,0,0
"KEN",2001,0,0,0
"KWT",2001,0,0,0
"LVA",2001,0,0,0
"LBN",2001,0,0,0
"LBR",2001,0,0,0
"LBY",2001,0,0,0
"LTU",2001,0,0,0
"LUX",2001,0,0,0
"MDG",2001,0,0,0
"MYS",2001,0,1,1
"MLI",2001,1,1,1
"MLT",2001,0,0,0
"MRT",2001,0,0,0
"MUS",2001,1,0,1
"MEX",2001,0,0,0
"MAR",2001,0,0,0
"MOZ",2001,0,0,0
"NAM",2001,0,1,1
"NPL",2001,0,0,0
"NLD",2001,0,1,1
"NZL",2001,0,0,0
"NIC",2001,0,0,0
"NER",2001,0,0,0
"NGA",2001,0,0,0
"NOR",2001,1,0,1
"OMN",2001,0,0,0
"PAK",2001,0,0,0
"PAN",2001,0,0,0
"PRY",2001,0,0,0
"PER",2001,0,0,0
"PHL",2001,0,0,0
"POL",2001,0,0,0
"PRT",2001,0,0,0
"QAT",2001,0,0,0
"ROU",2001,0,0,0
"RUS",2001,1,1,1
"RWA",2001,0,0,0
"SEN",2001,0,0,0
"SLE",2001,0,0,0
"SGP",2001,1,0,1
"SVN",2001,0,0,0
"ZAF",2001,0,0,0
"ESP",2001,0,0,0
"LKA",2001,0,0,0
"SDN",2001,0,0,0
"SWE",2001,0,0,0
"CHE",2001,0,0,0
"SYR",2001,0,0,0
"THA",2001,0,0,0
"TGO",2001,0,0,0
"TTO",2001,0,0,0
"TUN",2001,1,1,1
"UGA",2001,0,0,0
"UKR",2001,1,1,1
"ARE",2001,0,0,0
"URY",2001,0,0,0
"VNM",2001,0,0,0
"ZMB",2001,0,0,0
"ZWE",2001,0,0,0
"ALB",2002,0,0,0
"DZA",2002,0,0,0
"AGO",2002,0,0,0
"ARG",2002,0,0,0
"AUS",2002,0,0,0
"AUT",2002,0,0,0
"AZE",2002,0,0,0
"BHR",2002,0,0,0
"BGD",2002,0,1,1
"BLR",2002,0,0,0
"BEL",2002,0,0,0
"BEN",2002,0,0,0
"BIH",2002,0,0,0
"BWA",2002,0,0,0
"BRA",2002,0,0,0
"BGR",2002,1,0,1
"BFA",2002,0,0,0
"BDI",2002,0,0,0
"CPV",2002,0,0,0
"CMR",2002,1,0,1
"CAN",2002,0,0,0
"TCD",2002,0,0,0
"CHL",2002,0,0,0
"CHN",2002,1,1,1
"COL",2002,1,1,1
"CRI",2002,0,0,0
"HRV",2002,0,0,0
"CUB",2002,0,0,0
"CZE",2002,0,0,0
"DNK",2002,0,0,0
"DJI",2002,0,0,0
"DOM",2002,0,0,0
"ECU",2002,0,0,0
"GNQ",2002,0,0,0
"EST",2002,0,0,0
"ETH",2002,0,0,0
"FIN",2002,0,0,0
"FRA",2002,1,1,1
"GAB",2002,0,0,0
"DEU",2002,0,0,0
"GHA",2002,0,0,0
"GRC",2002,0,0,0
"GTM",2002,0,0,0
"GIN",2002,1,0,1
"GNB",2002,0,0,0
"GUY",2002,0,0,0
"HND",2002,0,0,0
"HUN",2002,0,0,0
"IND",2002,0,0,0
"IDN",2002,0,0,0
"IRQ",2002,0,0,0
"IRL",2002,1,1,1
"ITA",2002,0,0,0
"JAM",2002,0,1,1
"JPN",2002,0,0,0
"JOR",2002,0,0,0
"KAZ",2002,0,0,0
"KEN",2002,0,0,0
"KWT",2002,0,0,0
"LVA",2002,0,0,0
"LBN",2002,0,0,0
"LBR",2002,0,0,0
"LBY",2002,0,0,0
"LTU",2002,0,0,0
"LUX",2002,0,0,0
"MDG",2002,0,0,0
"MYS",2002,0,0,0
"MLI",2002,0,1,1
"MLT",2002,0,0,0
"MRT",2002,0,0,0
"MUS",2002,1,1,1
"MEX",2002,1,0,1
"MAR",2002,0,0,0
"MOZ",2002,0,0,0
"NAM",2002,0,0,0
"NPL",2002,0,0,0
"NLD",2002,0,0,0
"NZL",2002,0,0,0
"NIC",2002,0,0,0
"NER",2002,0,0,0
"NGA",2002,0,0,0
"NOR",2002,1,1,1
"OMN",2002,0,0,0
"PAK",2002,0,0,0
"PAN",2002,0,0,0
"PRY",2002,0,0,0
"PER",2002,0,0,0
"PHL",2002,0,0,0
"POL",2002,0,0,0
"PRT",2002,0,0,0
"QAT",2002,0,0,0
"ROU",2002,0,0,0
"RUS",2002,1,1,1
"RWA",2002,0,0,0
"SEN",2002,0,0,0
"SLE",2002,0,0,0
"SGP",2002,1,1,1
"SVN",2002,0,0,0
"ZAF",2002,0,0,0
"ESP",2002,0,0,0
"LKA",2002,0,0,0
"SDN",2002,0,0,0
"SWE",2002,0,0,0
"CHE",2002,0,0,0
"SYR",2002,1,0,1
"THA",2002,0,0,0
"TGO",2002,0,0,0
"TTO",2002,0,0,0
"TUN",2002,0,1,1
"UGA",2002,0,0,0
"UKR",2002,0,1,1
"ARE",2002,0,0,0
"URY",2002,0,0,0
"VNM",2002,0,0,0
"ZMB",2002,0,0,0
"ZWE",2002,0,0,0
"ALB",2003,0,0,0
"DZA",2003,0,0,0
"AGO",2003,1,0,1
"ARG",2003,0,0,0
"AUS",2003,0,0,0
"AUT",2003,0,0,0
"AZE",2003,0,0,0
"BHR",2003,0,0,0
"BGD",2003,0,0,0
"BLR",2003,0,0,0
"BEL",2003,0,0,0
"BEN",2003,0,0,0
"BIH",2003,0,0,0
"BWA",2003,0,0,0
"BRA",2003,0,0,0
"BGR",2003,1,1,1
"BFA",2003,0,0,0
"BDI",2003,0,0,0
"CPV",2003,0,0,0
"CMR",2003,1,1,1
"CAN",2003,0,0,0
"TCD",2003,0,0,0
"CHL",2003,1,0,1
"CHN",2003,1,1,1
"COL",2003,0,1,1
"CRI",2003,0,0,0
"HRV",2003,0,0,0
"CUB",2003,0,0,0
"CZE",2003,0,0,0
"DNK",2003,0,0,0
"DJI",2003,0,0,0
"DOM",2003,0,0,0
"ECU",2003,0,0,0
"GNQ",2003,0,0,0
"EST",2003,0,0,0
"ETH",2003,0,0,0
"FIN",2003,0,0,0
"FRA",2003,1,1,1
"GAB",2003,0,0,0
"DEU",2003,1,0,1
"GHA",2003,0,0,0
"GRC",2003,0,0,0
"GTM",2003,0,0,0
"GIN",2003,1,1,1
"GNB",2003,0,0,0
"GUY",2003,0,0,0
"HND",2003,0,0,0
"HUN",2003,0,0,0
"IND",2003,0,0,0
"IDN",2003,0,0,0
"IRQ",2003,0,0,0
"IRL",2003,0,1,1
"ITA",2003,0,0,0
"JAM",2003,0,0,0
"JPN",2003,0,0,0
"JOR",2003,0,0,0
"KAZ",2003,0,0,0
"KEN",2003,0,0,0
"KWT",2003,0,0,0
"LVA",2003,0,0,0
"LBN",2003,0,0,0
"LBR",2003,0,0,0
"LBY",2003,0,0,0
"LTU",2003,0,0,0
"LUX",2003,0,0,0
"MDG",2003,0,0,0
"MYS",2003,0,0,0
"MLI",2003,0,0,0
"MLT",2003,0,0,0
"MRT",2003,0,0,0
"MUS",2003,0,1,1
"MEX",2003,1,1,1
"MAR",2003,0,0,0
"MOZ",2003,0,0,0
"NAM",2003,0,0,0
"NPL",2003,0,0,0
"NLD",2003,0,0,0
"NZL",2003,0,0,0
"NIC",2003,0,0,0
"NER",2003,0,0,0
"NGA",2003,0,0,0
"NOR",2003,0,1,1
"OMN",2003,0,0,0
"PAK",2003,1,0,1
"PAN",2003,0,0,0
"PRY",2003,0,0,0
"PER",2003,0,0,0
"PHL",2003,0,0,0
"POL",2003,0,0,0
"PRT",2003,0,0,0
"QAT",2003,0,0,0
"ROU",2003,0,0,0
"RUS",2003,1,1,1
"RWA",2003,0,0,0
"SEN",2003,0,0,0
"SLE",2003,0,0,0
"SGP",2003,0,1,1
"SVN",2003,0,0,0
"ZAF",2003,0,0,0
"ESP",2003,1,0,1
"LKA",2003,0,0,0
"SDN",2003,0,0,0
"SWE",2003,0,0,0
"CHE",2003,0,0,0
"SYR",2003,1,1,1
"THA",2003,0,0,0
"TGO",2003,0,0,0
"TTO",2003,0,0,0
"TUN",2003,0,0,0
"UGA",2003,0,0,0
"UKR",2003,0,0,0
"ARE",2003,0,0,0
"URY",2003,0,0,0
"VNM",2003,0,0,0
"ZMB",2003,0,0,0
"ZWE",2003,0,0,0
"ALB",2004,0,0,0
"DZA",2004,1,0,1
"AGO",2004,1,1,1
"ARG",2004,0,0,0
"AUS",2004,0,0,0
"AUT",2004,0,0,0
"AZE",2004,0,0,0
"BHR",2004,0,0,0
"BGD",2004,0,0,0
"BLR",2004,0,0,0
"BEL",2004,0,0,0
"BEN",2004,1,0,1
"BIH",2004,0,0,0
"BWA",2004,0,0,0
"BRA",2004,1,0,1
"BGR",2004,0,1,1
"BFA",2004,0,0,0
"BDI",2004,0,0,0
"CPV",2004,0,0,0
"CMR",2004,0,1,1
"CAN",2004,0,0,0
"TCD",2004,0,0,0
"CHL",2004,1,1,1
"CHN",2004,1,1,1
"COL",2004,0,0,0
"CRI",2004,0,0,0
"HRV",2004,0,0,0
"CUB",2004,0,0,0
"CZE",2004,0,0,0
"DNK",2004,0,0,0
"DJI",2004,0,0,0
"DOM",2004,0,0,0
"ECU",2004,0,0,0
"GNQ",2004,0,0,0
"EST",2004,0,0,0
"ETH",2004,0,0,0
"FIN",2004,0,0,0
"FRA",2004,1,1,1
"GAB",2004,0,0,0
"DEU",2004,1,1,1
"GHA",2004,0,0,0
"GRC",2004,0,0,0
"GTM",2004,0,0,0
"GIN",2004,0,1,1
"GNB",2004,0,0,0
"GUY",2004,0,0,0
"HND",2004,0,0,0
"HUN",2004,0,0,0
"IND",2004,0,0,0
"IDN",2004,0,0,0
"IRQ",2004,0,0,0
"IRL",2004,0,0,0
"ITA",2004,0,0,0
"JAM",2004,0,0,0
"JPN",2004,0,0,0
"JOR",2004,0,0,0
"KAZ",2004,0,0,0
"KEN",2004,0,0,0
"KWT",2004,0,0,0
"LVA",2004,0,0,0
"LBN",2004,0,0,0
"LBR",2004,0,0,0
"LBY",2004,0,0,0
"LTU",2004,0,0,0
"LUX",2004,0,0,0
"MDG",2004,0,0,0
"MYS",2004,0,0,0
"MLI",2004,0,0,0
"MLT",2004,0,0,0
"MRT",2004,0,0,0
"MUS",2004,0,0,0
"MEX",2004,0,1,1
"MAR",2004,0,0,0
"MOZ",2004,0,0,0
"NAM",2004,0,0,0
"NPL",2004,0,0,0
"NLD",2004,0,0,0
"NZL",2004,0,0,0
"NIC",2004,0,0,0
"NER",2004,0,0,0
"NGA",2004,0,0,0
"NOR",2004,0,0,0
"OMN",2004,0,0,0
"PAK",2004,1,1,1
"PAN",2004,0,0,0
"PRY",2004,0,0,0
"PER",2004,0,0,0
"PHL",2004,1,0,1
"POL",2004,0,0,0
"PRT",2004,0,0,0
"QAT",2004,0,0,0
"ROU",2004,1,0,1
"RUS",2004,1,1,1
"RWA",2004,0,0,0
"SEN",2004,0,0,0
"SLE",2004,0,0,0
"SGP",2004,0,0,0
"SVN",2004,0,0,0
"ZAF",2004,0,0,0
"ESP",2004,1,1,1
"LKA",2004,0,0,0
"SDN",2004,0,0,0
"SWE",2004,0,0,0
"CHE",2004,0,0,0
"SYR",2004,0,1,1
"THA",2004,0,0,0
"TGO",2004,0,0,0
"TTO",2004,0,0,0
"TUN",2004,0,0,0
"UGA",2004,0,0,0
"UKR",2004,0,0,0
"ARE",2004,0,0,0
"URY",2004,0,0,0
"VNM",2004,0,0,0
"ZMB",2004,0,0,0
"ZWE",2004,0,0,0
"ALB",2005,0,0,0
"DZA",2005,1,1,1
"AGO",2005,0,1,1
"ARG",2005,1,0,1
"AUS",2005,0,0,0
"AUT",2005,0,0,0
"AZE",2005,0,0,0
"BHR",2005,0,0,0
"BGD",2005,0,0,0
"BLR",2005,0,0,0
"BEL",2005,0,0,0
"BEN",2005,1,1,1
"BIH",2005,0,0,0
"BWA",2005,0,0,0
"BRA",2005,1,1,1
"BGR",2005,0,0,0
"BFA",2005,0,0,0
"BDI",2005,0,0,0
"CPV",2005,0,0,0
"CMR",2005,0,0,0
"CAN",2005,0,0,0
"TCD",2005,0,0,0
"CHL",2005,0,1,1
"CHN",2005,1,1,1
"COL",2005,0,0,0
"CRI",2005,0,0,0
"HRV",2005,0,0,0
"CUB",2005,0,0,0
"CZE",2005,0,0,0
"DNK",2005,1,0,1
"DJI",2005,0,0,0
"DOM",2005,0,0,0
"ECU",2005,0,0,0
"GNQ",2005,0,0,0
"EST",2005,0,0,0
"ETH",2005,0,0,0
"FIN",2005,0,0,0
"FRA",2005,1,1,1
"GAB",2005,0,0,0
"DEU",2005,0,1,1
"GHA",2005,0,0,0
"GRC",2005,1,0,1
"GTM",2005,0,0,0
"GIN",2005,0,0,0
"GNB",2005,0,0,0
"GUY",2005,0,0,0
"HND",2005,0,0,0
"HUN",2005,0,0,0
"IND",2005,0,0,0
"IDN",2005,0,0,0
"IRQ",2005,0,0,0
"IRL",2005,0,0,0
"ITA",2005,0,0,0
"JAM",2005,0,0,0
"JPN",2005,1,0,1
"JOR",2005,0,0,0
"KAZ",2005,0,0,0
"KEN",2005,0,0,0
"KWT",2005,0,0,0
"LVA",2005,0,0,0
"LBN",2005,0,0,0
"LBR",2005,0,0,0
"LBY",2005,0,0,0
"LTU",2005,0,0,0
"LUX",2005,0,0,0
"MDG",2005,0,0,0
"MYS",2005,0,0,0
"MLI",2005,0,0,0
"MLT",2005,0,0,0
"MRT",2005,0,0,0
"MUS",2005,0,0,0
"MEX",2005,0,0,0
"MAR",2005,0,0,0
"MOZ",2005,0,0,0
"NAM",2005,0,0,0
"NPL",2005,0,0,0
"NLD",2005,0,0,0
"NZL",2005,0,0,0
"NIC",2005,0,0,0
"NER",2005,0,0,0
"NGA",2005,0,0,0
"NOR",2005,0,0,0
"OMN",2005,0,0,0
"PAK",2005,0,1,1
"PAN",2005,0,0,0
"PRY",2005,0,0,0
"PER",2005,0,0,0
"PHL",2005,1,1,1
"POL",2005,0,0,0
"PRT",2005,0,0,0
"QAT",2005,0,0,0
"ROU",2005,1,1,1
"RUS",2005,1,1,1
"RWA",2005,0,0,0
"SEN",2005,0,0,0
"SLE",2005,0,0,0
"SGP",2005,0,0,0
"SVN",2005,0,0,0
"ZAF",2005,0,0,0
"ESP",2005,0,1,1
"LKA",2005,0,0,0
"SDN",2005,0,0,0
"SWE",2005,0,0,0
"CHE",2005,0,0,0
"SYR",2005,0,0,0
"THA",2005,0,0,0
"TGO",2005,0,0,0
"TTO",2005,0,0,0
"TUN",2005,0,0,0
"UGA",2005,0,0,0
"UKR",2005,0,0,0
"ARE",2005,0,0,0
"URY",2005,0,0,0
"VNM",2005,0,0,0
"ZMB",2005,0,0,0
"ZWE",2005,0,0,0
"ALB",2006,0,0,0
"DZA",2006,0,1,1
"AGO",2006,0,0,0
"ARG",2006,1,1,1
"AUS",2006,0,0,0
"AUT",2006,0,0,0
"AZE",2006,0,0,0
"BHR",2006,0,0,0
"BGD",2006,0,0,0
"BLR",2006,0,0,0
"BEL",2006,0,0,0
"BEN",2006,0,1,1
"BIH",2006,0,0,0
"BWA",2006,0,0,0
"BRA",2006,0,1,1
"BGR",2006,0,0,0
"BFA",2006,0,0,0
"BDI",2006,0,0,0
"CPV",2006,0,0,0
"CMR",2006,0,0,0
"CAN",2006,0,0,0
"TCD",2006,0,0,0
